Terawatt-hours,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2020_2,2009-19,2020_3,iii,jjj
Trinidad & Tobago,0,0,0,0,0,0,0.035,0.035,0.029,0.025,0.023,0.019,0.023,0.029,0.029,0.026000000000000002,0.019,0.018000000000000002,0.016,0.013000000000000001,0.017,0.026000000000000002,0.031,0.027,0.026000000000000002,0.031,0.025,0.03,0.028,0.032,0.033,0.017,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.020127,0.029635,0.026965000000000003,0.013498,0.025175,0.024339,0.028686000000000003,0.021880999999999998,0.02313,0.022535,0.004004,0.004004,0.004004,0.004004,0.004488000000000001,0.005151,0.005151,0.005151,0.004669990925118327,0.004669990925118327,0.004671000000000001,-0.006180978565705542,-0.15055098525339705,0.000001484267501937457,,
Venezuela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246,0.00298,0.00522,0.005347317073170732,0.00674780487804878,0.010044878048780488,0.010035508338020782,0.0100080889163322,0.009452251347077745,0.01257149441556098,0.01257149441556098,-0.00639567302330768,0,0.000003994746437980172,,
Central America,0,0,0,0,0,0,0.10700000000000001,0.14100000000000001,0.11700000000000002,0.15600000000000003,0.338,0.7240000000000001,0.6990000000000001,0.752,0.642,0.6821052631578948,1.1091052631578948,1.1981052631578948,1.0261052631578949,1.237105263157895,0.93699,0.86075,0.9105160000000001,0.8839620000000001,1.1718670000000002,1.2207556315789474,1.3350639157894737,1.8216531736842105,1.7220100210526317,1.6930572210526318,1.750838894736842,1.7620156584879052,1.9265448341578946,1.6785293609942107,2.513357517038421,2.9805969434947364,3.2326993983,3.580647433936842,3.7764606195,3.9756085732999997,4.198573952188889,4.567594844022222,4.996362938766667,5.117192532544444,5.716142236311159,6.5504895117453605,6.751805624367938,8.009396053192791,8.705958277918917,9.955996194158173,11.778272820774777,13.237245319170995,13.461483157013886,15.835198746742766,17.257457939688777,16.311768972367418,-0.060844054307994666,0.1103984559282194,0.005183264522542646,,
Other Caribbean,0,0,0,0,0,0,0.97,0.831,0.978,0.9840000000000001,1.012,1.103,1.193,1.3390000000000002,1.2890000000000001,1.292,1.308,1.4060000000000001,1.515,1.2890000000000001,1.209,1.2660000000000002,1.304,1.422,1.3889999999999998,1.603842105263158,1.3678421052631577,1.47,1.0657171717171716,1.1387777777777777,0.9587777777777778,1.2295367169590643,1.187021527979798,1.0495986328888889,1.2286559098001062,1.3751801359347935,1.3173306835373917,1.2442715961319966,1.030156150414559,1.1486386167493523,0.8702659560194904,0.8838284138956296,0.9369772541520301,1.0358436882526627,1.1146358157598817,1.0990996289016364,1.2632271570024214,1.8495151672769976,2.376208880101161,2.331357445308775,2.5870441799023634,2.693681981737139,3.0733748214245096,3.2143374013396517,4.441169060496854,5.329932600714367,0.19244370624599894,0.14163664530833264,0.001693651412279453,,
Other South America,0,0,0,0,0,0,0.056,0.059,0.061,0.066,0.063,0.07200000000000001,0.07400000000000001,0.056,0.079,0.084,0.089,0.091,0.07500000000000001,0.08,0.095,0.097,0.11,0.10700000000000001,0.095,0.11099999999999999,0.11189473684210527,0.1238421052631579,0.13357894736842105,0.1198421052631579,0.12163157894736842,0.11957894736842103,0.11578947368421053,0.1287894736842105,0.13478947368421051,0.10528008277235469,0.10760023519982737,0.12140968548197939,0.11917106430725094,0.11271179835057614,0.10554894835669995,0.12385167493066937,0.23667963471311168,1.0032493727422545,1.1162809795672775,1.314711047127122,1.431026763935111,1.650735192303594,1.8808364946809584,3.082576319460542,5.005307662510678,6.815540428977731,7.582681677681138,8.799222072651233,8.641388441690271,9.432201181080348,0.08453357578761378,0.22003550581930265,0.0029971975347492306,,
Total S. & Cent. America,0,0,0,0,0,0.5622324912536445,2.144259863702624,2.1309233394274374,2.265842809402332,2.3782194714285714,2.8641002165094336,3.352540516545189,3.673700570316712,4.074080737087912,4.372413163392857,4.392865093602145,4.871450638157894,5.5064922035956805,6.34087499721105,6.1661769424697415,6.059437202877946,6.250761344674766,6.704370138033188,6.637861841445374,6.9444062464060625,8.305423520572262,8.374013724707407,10.69272151139807,10.288681576140442,10.840190790465043,11.071581197718432,12.615256443100918,13.471130884034608,12.701089682734946,15.004667324338604,15.078990486005045,16.724170917291026,18.654992568182283,20.387452692578748,21.491383079525193,22.83952062381257,24.839238313940385,30.45769776727413,34.74614961439815,39.061753177865356,50.927942148193274,54.0347482216776,64.11816976295448,73.81678775981699,88.55849810408259,107.14343775463477,126.42898135233946,142.6004593363083,159.43894755905043,181.3679814942055,192.89495447571258,0.05675356719545044,0.15923733111440308,0.06129473607707243,,
Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.287501,0.9058160000000001,1.0469600000000001,1.1044500000000002,1.142485,1.225832,1.3291639999998917,1.3621110000000032,1.211555,1.859221,1.5954439999999999,1.7333889999999998,1.889777,1.6499118188815172,1.5982793199999998,1.8448119999999995,1.7324439999999999,2.092921,3.00173,3.789449470423017,5.0126824150303095,6.123030213990791,6.343681459707769,6.280936615531665,6.616156957024382,6.6270583293050676,7.407548569752252,8.363487271260293,8.967310230233155,10.28098762881427,11.022081311860749,12.761415572,12.415757229665113,13.924766536337325,13.638690382488925,-0.026808690618027375,0.07663333074879186,0.004333861036976076,,
Belgium,0,0,0,0,0,0,0,0,0.116,0.108,0.083,0.057,0.247,0.26,0.315,0.3,0.291,0.046,0.022,0.024,0.053,0.11900000000000001,0.14800000000000002,0.188,0.198,0.28900000000000003,0.307,0.276,0.253,0.254,0.33,0.322,0.28300000000000003,0.37,0.509,0.5840000000000001,0.634,0.778,0.945,1.18,1.818,2.593,3.097,4.008,5.111000000000001,6.182428000000001,8.180934,10.101092999999999,11.29262,11.974700000000002,14.194000000000017,13.982800000000037,15.598300000000055,16.83840000000006,19.213500000000053,23.499904829882354,0.21527088362409286,0.13501481403270676,0.007467382795465092,,
Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0.02,0.04700000000000001,0.138,0.248,0.7310000000000001,1.018,2.101,2.8467130000000003,2.783792,3.105185,3.1646140000000003,3.30301,4.252998,4.5906,4.938694928426954,0.06894712031169492,0.3311691575017035,0.0015693308465526568,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.006,0.019,0.006,0.005,0.01,0.002,0.005,0.002,0.001,0,0,0,0.006,0.024,0.03,0.042,0.061,0.07901646400000001,0.172016464,0.256016464,0.42500000000000004,0.653293959,0.93,1.119,1.5110000000000001,1.8083,2.0803999999999996,2.5206999999999997,2.8849324874183555,0.1371767376262587,0.40563261822723606,0.0009167226581799732,,
Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000755,0.000921,0.001512,0.003489,0.015356,0.031356,0.07300000000000001,0.178,0.257,0.327,0.318,0.39975200000000005,0.424659,0.43522,0.46380000000000005,0.514752,0.624668,0.20577059967494393,0.3152830039941905,0.00019849591348753315,,
Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.30900000000000005,0.405,0.292,0.494,0.587,0.683,0.517,0.5142,0.4956,0.4939,0.590831,0.66966,0.9619200000000001,1.314171,1.714124,2.238894,3.097441,5.220129,5.951819,6.543969,7.260473,7.6280850000000004,7.394550000000001,7.7489729999999994,7.775186,8.0165,8.0239,-0.0054784807299590454,0.12950093814931973,0.0025496925730670006,,
Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.006,0.010499999999999999,0.010499999999999999,0.018499999999999996,0.0601,0.0662,0.0874,0.17660000000000003,0.23479999999999998,0.37170000000000003,0.5544,0.8203,1.0951,1.4364,1.7622,1.7103997093736998,1.8241404554852436,2.059244301068392,2.910186848607189,3.8984569760154164,4.348789530163458,5.542005559668148,5.818778653845485,6.7573409751567315,8.055654317172436,9.495704742118084,9.79041057660148,9.180121565051376,10.27875824847914,10.070993491504375,10.044507591993398,12.409513888888888,14.164338888888889,14.819805555555554,15.954319444444444,17.975872222222222,18.937980555555555,18.439283333333336,21.886263888888887,20.89550911111111,23.276733333333336,22.8124509461953,-0.02621430402247793,0.08141106139370446,0.007248935897876271,,
Estonia,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.006,0.005,0.008,0.012,0.012,0.013,0.011,0.028399999999999998,0.032100000000000004,0.0386,0.0869,0.11430000000000001,0.127,0.171,0.5091,1.0191000000000001,1.1512,1.4352999999999998,1.1974,1.3471,1.5,1.488677,2.4213899999999993,1.908802,2.0994489418201447,2.2931724796983866,0.08528769285372917,0.1455701573816972,0.0007286836625890916,,
Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.156499999999999,5.0001,4.953,5.9631,6.473,6.6196,5.901000000000001,7.9088,9.3573,8.4134,8.666726315789475,8.28308947368421,8.997321052631577,9.386000000000001,10.493647368421051,9.650373684210525,10.912731578947367,10.1202,10.655663157894736,9.024478947368422,11.279210526315788,11.669542105263158,11.601263157894735,12.722831578947368,12.822463157894736,13.679510898458267,14.543317384370017,16.72661350345561,18.814152046783626,19.436448697501326,19.542775119617225,-0.000960194828163563,0.07352199645953683,0.00620995632792116,,
France,0,0.39,0.605,0.926,1.067,1.3702458,1.3918224,1.5151953,1.5500864,1.5770592,1.4158849,1.3329,1.3745814,1.4183881,1.4840102000000002,1.4710235,1.4921525,1.52734,1.5587000000000002,1.6223,1.65215,1.6628,1.7506,1.77325,1.84145,1.913271526,2.102489604,2.1359776040000003,1.9780851799999999,2.1635825,2.3357542000000002,2.4330805,2.6895352000000003,2.6765857,2.89449193,3.03922325,3.4711605,3.80910345,4.112767300000001,4.385447984,4.84450076,6.03490605,8.304000000000002,10.172,12.664000000000001,15.482,19.61,25.47108530851177,28.599213578650613,31.483562690574235,37.45758367606827,39.10880977677153,43.98013663340953,49.4925000965063,57.10665718497785,64.2738611768172,0.11830721188814763,0.15585419417507884,0.020423807186638696,,
Germany,0,0,0,0,0,0.9200201613000001,1.001028226,1.01874874,1.0531048390000002,1.07625,1.124710181,1.277685232,1.246583921,1.317465978,1.443317792,1.96625378,1.804237651,1.798813004,1.540238155,1.642944808,1.644029738,1.596569556,1.447849294,1.645881804,1.775267893,1.507,1.572,1.8370000000000002,2.238,2.791,3.5170000000000003,4.1419999999999995,5.257000000000001,7.78,9.142999999999999,14.304,15.799000000000001,21.996000000000002,27.866999999999997,36.5372,42.8652,51.630399999999995,67.15140000000001,72.8036,76.1358,84.2277,106.3658,121.2884,129.34,142.938,169.809,169.125510751,196.174455139,206.81352220991698,222.70262869126898,232.3805898812748,0.03678326999686177,0.10689165260705957,0.07384178069831562,,
Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.002,0.009000000000000001,0.04800000000000001,0.038,0.03500000000000001,0.036000000000000004,0.037,0.073,0.163,0.451,0.835,0.777,1.126,1.245,1.3889999999999998,1.8140000000000003,2.003,2.4379999999999997,2.811,3.062,4.132,5.748,8.003,7.701,8.752,9.350000000000001,9.838492,10.404981000000001,12.096884,14.5506212944896,0.19514746759612356,0.15046321373522864,0.004623638261702,,
Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.024,0.046,0.039,0.045,0.056,0.05,0.053,0.06,0.065,0.065,0.07100000000000001,0.043000000000000003,0.165,0.731,1.6680000000000001,1.307,1.673,2.1439999999999997,2.667,2.825,2.4859999999999998,2.434181,2.5749049999999998,2.84954,2.995,2.9990000000000006,3.262,3.545,4.468,5.131,0.14104382312386043,0.04688863324007708,0.0016304381401072768,,
Iceland,0,0,0,0,0.001904,0.012091000000000001,0.012033,0.021664000000000003,0.0242,0.005751,0.018347000000000002,0.019012,0.016126,0.018285,0.045630000000000004,0.04467200000000001,0.12313299999999999,0.15896800000000005,0.171714,0.173233,0.17123299999999997,0.212339,0.234136,0.24560800000000002,0.25750799999999996,0.28291000000000005,0.26702499999999996,0.229769,0.25427200000000005,0.258365,0.288177,0.343134288,0.37307241,0.652658067,1.135673,1.3226630000000001,1.4508629999999998,1.4304200153020006,1.4046782756394998,1.48238277502431,1.6590298229999998,2.63259802256,3.5806526811578947,4.037937016578947,4.55308681,4.4653225690000005,4.701470946000001,5.20950492,5.2504766730000005,5.2467503440000005,5.013876414,5.076489361,5.177725551,6.014196999999999,6.024707487,5.967260544091291,-0.01586991408295113,0.022479178806950273,0.0018961701779465485,,
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050009,0.0150027,0.01900342,0.01600288,0.041007379999999996,0.13102358,0.25404572000000003,0.27805004,0.33906102,0.43107757999999996,0.46908441999999995,0.5400971999999999,0.76413752,1.2423955909599997,1.750788985302,2.128760892970409,2.6193683240687093,3.2075279266914234,3.1306980027393854,4.717742022012327,4.451172602590691,5.02398300542508,5.678181849300972,7.0520390335630925,6.835342642270538,8.185376,9.504764,10.892924,12.508662407823415,0.14098483502721892,0.12354086299469413,0.003974780797396496,,
Italy,2.676,3.351,3.4749999999999996,3.617,3.8120000000000003,4.228,4.209,3.807,3.8449999999999998,4.245,3.986,3.8120000000000003,3.73,3.811,3.825,3.96,3.4690000000000003,3.521,3.393,3.472,3.212,3.5010000000000003,3.693,3.787,3.2010202020202017,3.276919191919192,3.2998787878787876,3.566919191919192,3.7978383838383842,3.581717171717172,3.6756363636363636,4.184666666666667,4.603000000000001,5.257000000000001,5.95,6.68,7.5360000000000005,8.797,10.196000000000002,11.533,12.372,13.641000000000002,14.899999999999999,16.54,20.1187,25.8476,37.1388,50.34740000000001,59.234899999999996,62.13340000000001,63.3668,65.5902,67.699,65.6282,69.5284,70.31042505384963,0.004779954163700362,0.12550570732984356,0.02234199934807068,,
Latvia,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.002,0.002,0.005,0.006,0.020999999999999998,0.07200000000000001,0.087,0.08900000000000001,0.089,0.095,0.10300000000000001,0.096,0.115,0.1912,0.3962,0.6212,0.7702,0.9162,0.9533820000000001,1.08108,1.067026,1.084556,1.0701965610518753,-0.019550918738433842,0.2670377206969423,0.0003400680745567382,,
Lithuania,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.004,0.007,0.0072,0.0088,0.0387,0.1601,0.2001,0.25970000000000004,0.371,0.6321,0.7604,1.0045,1.1118999999999999,1.3301,1.6347,1.9339,1.695,2.1237,2.263363585179858,0.058947992539523764,0.22674300782997636,0.0007192115209914609,,
Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0.013000000000000001,0.015,0.016,0.015,0.018000000000000002,0.018000000000000002,0.017,0.019,0.018000000000000002,0.017,0.022,0.023,0.019,0.012505,0.013976,0.01177,0.014712,0.01508,0.019493,0.015448,0.019919,0.028068,0.03685000000000001,0.047134999999999996,0.049658999999999995,0.051553,0.061717999999999995,0.091173,0.116112,0.134316,0.14785399999999999,0.150268,0.161973,0.160371,0.18277300000000002,0.209754,0.250976,0.289842,0.331533,0.341792,0.514666,0.591702,0.6893469999999999,0.9405304679682107,0.35565273023111366,0.1491877712210088,0.0002988650841762456,,
Netherlands,0,0,0,0,0,0,0,0,0,0,0.803,0.872,0.867,1.211,1.106,1.024,1.085,0.265,0.231,0.017,0.441,0.554,0.7040000000000001,0.851,0.923,0.7260000000000001,0.838,0.9,1.0379999999999998,1.1770100000000001,1.335,1.7550000000000001,1.9400000000000002,2.233781,2.438608,2.849904,3.196094,3.8697920000000003,3.8962740000000005,5.225046,7.377918,7.963223,7.498994000000001,9.380115,10.738776999999999,11.110555999999999,12.284074,12.439186999999999,12.097048,11.595278,13.601382,14.634462,17.372497000000003,18.829153,22.65817,32.00654520562004,0.40354855700522974,0.07131816861196683,0.01017047203981887,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000026,0.001173,0.002836,0.009051,0.08501500000000001,0.163586,0.169216,0.185782,0.174176,0.180136,0.19772,0.09059514772078625,0,0.00006282795343247139,,
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.026000000000000002,0.021,0.027,0.029,0.213,0.209,0.227,0.243,0.27,0.289,0.303,0.241,0.27,0.28727600000000003,0.291499,0.28905800000000004,0.29420300000000005,0.555996,0.624719,0.84623,1.0311,1.2851000000000001,1.3174000000000001,1.2117,1.2311,1.6304999999999998,1.8829,2.2868,2.4866,2.7843999999999998,2.372542,3.103961,4.142044,5.884804998981476,10.285205880379094,0.7365783689280334,0.16446158618281137,0.003268250233136955,,
Poland,0.026000000000000002,0.038,0.044,0.047,0.084,0.059000000000000004,0.101,0.185,0.223,0.23500000000000001,0.211,0.183,0.265,0.262,0.24,0.248,0.269,0.269,0.362,0.34500000000000003,0.397,0.368,0.193,0.094,0.10300000000000001,0.055,0.083,0.111,0.061,0.051000000000000004,0.068,0.133,0.171,0.224,0.197,0.226,0.458,0.488,0.579,0.9924000000000001,1.6458,2.2488,3.0774999999999997,4.454,6.3033,7.968499999999999,10.806000000000001,14.842400000000001,14.627600000000001,17.662,20.654000000000003,20.669,21.562,19.647,23.500416,25.614,0.08296726454463621,0.13407617511958425,0.008139162448003856,,
Portugal,0.20700000000000002,0.2,0.192,0.228,0.28,0.186,0.14300000000000002,0.113,0.2,0.18,0.23600000000000002,0.23,0.234,0.232,0.258,0.32,0.311,0.353,0.405,0.373,0.548,0.606,0.614,0.653,0.663010101010101,0.693959595959596,0.813959595959596,0.8908383838383839,0.9155555555555556,0.9840000000000001,1.046,1.0299999999999998,1.126,1.1694,1.3622,1.5454,1.7076,1.9328,1.9826000000000001,2.4499,3.4988,4.719,6.143999999999999,7.8420000000000005,10.008,12.207999999999998,12.577000000000002,13.750000000000002,15.741324431000002,15.993080998,15.711360169999999,16.538,16.677,17.008,18.587,18.093,-0.032803406252257195,0.057736935144480084,0.005749272513927297,,
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020627325890483785,0,0.002,0.001,0,0,0,0.011,0.011,0,0,0,0.003,0.003,0.004,0.006,0.005,0.038000000000000006,0.029,0.020010101010101013,0.419020202020202,1.5859999999999999,2.8600000000000003,5.192,6.5239,9.568999999999999,8.940999999999999,9.788168,8.53013,9.055144,9.233069201663733,0.013127732706218254,0.8325510321851111,0.0029339209075506514,,
Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.152,0.101,0.026000000000000002,0.039,0.404,0.48300000000000004,0.524,0.543,0.685,1.221,1.371,1.505,2.02,2.1740000000000004,2.2700164383561643,2.208,2.216,2.2880000000000003,2.300606425963342,-0.0009211103550872402,0.14804018127888074,0.0007310458901318498,,
